Q9UHW9,,O75923,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,226
Q9UKG1,,O75923,,MI:0813,proximity ligation assay,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,227
Q9Y3Z3,,O75923,,MI:0813,proximity ligation assay,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,228
Q09472,,O75934,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,229
Q5VST9,,O75953,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,230
Q03135,,O75955,,MI:0006,anti bait coimmunoprecipitation,Volonte et al. (1999),pubmed:10212252,231
P60953,,O76187,,MI:0096,pull down,Vithalani et al. (1998),pubmed:9802899|imex:IM-20488,232
P60953,,O88643,,MI:0049,filter binding,Burbelo et al. (1995),pubmed:7493928,233
P49768,,O88935,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,234
P49768,,O89112,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,235
P49768,,O89112,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,236
P49768,,O89112,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,237
P20700,,O94817,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,238
Q9UH99,,O94817,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,239
P34932,,O95084,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,240
O00400,,O95149,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,241
O75923,,O95295,,MI:0663,confocal microscopy,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,242
O75923,,O95295,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,243
P60953,,O95302,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,244
Q13043,,O95373,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,245
Q9UBY5,,O95377,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,246
Q9UBY5,,O95377,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,247
P14923,,O95405,,MI:0018,two hybrid,Colland et al. (2004),pubmed:15231748|mint:MINT-5217094,248
Q8NC69,,O95429,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,249
Q8NC69,,O95429,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,250
Q9UBY5,,O95471,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,251
Q9UBY5,,O95471,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,252
Q09472,,O95628,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,253
P48061,,O95715,,MI:0107,surface plasmon resonance,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,254
P48061,,O95715,,MI:0049,filter binding,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,255
Q03135,,O95810,,MI:0007,anti tag coimmunoprecipitation,Ludwig et al. (2012),pubmed:24013648|doi:10.1371/journal.pbio.1001640|imex:IM-21568,256
Q03135,,O95810,,MI:0007,anti tag coimmunoprecipitation,Ludwig et al. (2012),pubmed:24013648|doi:10.1371/journal.pbio.1001640|imex:IM-21568,257
Q03135,,O95810,,MI:0416,fluorescence microscopy,McMahon et al. (2009),mint:MINT-7234672|pubmed:19262564|imex:IM-14036|doi:10.1038/emboj.2009.46,258
Q09472,,O95863,,MI:0889,acetylase assay,Hsu et al. (2014),pubmed:25314079|imex:IM-23554,259
P60953,,O96013,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,260
P04406,,P00441,,MI:0006,anti bait coimmunoprecipitation,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,261
P01133,,P00533,,MI:0826,x ray scattering,Dawson et al. (2007),pubmed:17697999|doi:10.1016/j.str.2007.06.013|imex:IM-8808,262
P01133,,P00533,,MI:0107,surface plasmon resonance,Dawson et al. (2007),pubmed:17697999|doi:10.1016/j.str.2007.06.013|imex:IM-8808,263
P01133,,P00533,,MI:0071,molecular sieving,Mi et al. (2011),pubmed:21822280|doi:10.1038/nsmb.2092|imex:IM-17493,264
P01133,,P00533,,MI:0020,transmission electron microscopy,Mi et al. (2011),pubmed:21822280|doi:10.1038/nsmb.2092|imex:IM-17493,265
P01133,,P00533,,MI:0813,proximity ligation assay,Chen et al. (2014),pubmed:25241761|imex:IM-18707,266
P01133,,P00533,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,267
P01133,,P00533,,MI:0107,surface plasmon resonance,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,268
P01133,,P00533,,MI:0107,surface plasmon resonance,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,269
P01133,,P00533,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,270
P01133,,P00533,,MI:0006,anti bait coimmunoprecipitation,Zheng et al. (2015),pubmed:26280537|doi:10.1038/ncb3222|imex:IM-24851,271
P04406,,P00533,,MI:0112,ubiquitin reconstruction,Deribe et al. (2009),pubmed:20029029|imex:IM-17166,272
P04406,,P00533,,MI:0112,ubiquitin reconstruction,Petschnigg et al. (2014),pubmed:24658140|imex:IM-23090,273
P07355,,P00533,,MI:0663,confocal microscopy,Duan et al. (2014),pubmed:25136068|imex:IM-25930,274
P07355,,P00533,,MI:0663,confocal microscopy,Duan et al. (2014),pubmed:25136068|imex:IM-25930,275
P14923,,P00533,,MI:0112,ubiquitin reconstruction,Petschnigg et al. (2014),pubmed:24658140|imex:IM-23090,276
P25098,,P00533,,MI:0007,anti tag coimmunoprecipitation,Gao et al. (2005),pubmed:15620700|mint:MINT-5217433,277
P34932,,P00533,,MI:0112,ubiquitin reconstruction,Deribe et al. (2009),pubmed:20029029|imex:IM-17166,278
P34932,,P00533,,MI:0112,ubiquitin reconstruction,Petschnigg et al. (2014),pubmed:24658140|imex:IM-23090,279
Q15303,,P00533,,MI:0006,anti bait coimmunoprecipitation,Fernandes et al. (1999),pubmed:10572067,280
Q15303,,P00533,,MI:0006,anti bait coimmunoprecipitation,Fernandes et al. (1999),pubmed:10572067,281
P04406,,P00558,,MI:0055,fluorescent resonance energy transfer,Tomokuni et al. (2010),pubmed:20392205|imex:IM-15702|mint:MINT-7386550|doi:10.1111/j.1742-4658.2010.07561|mint:fj-09-0961,282
P10451,,P00734,,MI:0813,proximity ligation assay,Chen et al. (2014),pubmed:25241761|imex:IM-18707,283
O00400,,P00846,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,284
P20700,,P01011,,MI:0397,two hybrid array,Wang et al. (2011),imex:IM-15364|pubmed:21988832,285
P60953,,P01023,,MI:0018,two hybrid,Wang et al. (2008),pubmed:18624398|imex:IM-19021,286
O94762,,P01033,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,287
P08962,,P01033,,MI:0018,two hybrid,Jung et al. (2006),mint:MINT-5218971|pubmed:16917503|imex:IM-11024,288
P08962,,P01033,,MI:0006,anti bait coimmunoprecipitation,Jung et al. (2006),mint:MINT-5218971|pubmed:16917503|imex:IM-11024,289
P08962,,P01033,,MI:0428,imaging technique,Jung et al. (2006),mint:MINT-5218971|pubmed:16917503|imex:IM-11024,290
P14780,,P01033,,MI:0411,enzyme linked immunosorbent assay,Thorsen et al. (2013),imex:IM-23202|pubmed:24330623,291
P14780,,P01033,,MI:0813,proximity ligation assay,Thorsen et al. (2013),imex:IM-23202|pubmed:24330623,292
P24534,,P01033,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,293
P61956,,P01033,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,294
Q13011,,P01033,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,295
Q09472,,P01100,,MI:0006,anti bait coimmunoprecipitation,Lee et al. (2013),imex:IM-23569|pubmed:24069158,296
P00533,,P01133,,MI:0440,saturation binding,Chen et al. (1989),pubmed:2790960,297
P00533,,P01133,,MI:0114,x-ray crystallography,Ogiso et al. (2002),pubmed:12297050|mint:MINT-6169905,298
P00533,,P01133,,MI:0114,x-ray crystallography,Ferguson et al. (2003),pubmed:12620237|mint:MINT-5216191,299
P00533,,P01133,,MI:0099,scintillation proximity assay,Bono et al. (2013),pubmed:23597562|imex:IM-20536,300
P00533,,P01133,,MI:0099,scintillation proximity assay,Bono et al. (2013),pubmed:23597562|imex:IM-20536,301
P00533,,P01133,,MI:0099,scintillation proximity assay,Bono et al. (2013),pubmed:23597562|imex:IM-20536,302
P00533,,P01133,,MI:0099,scintillation proximity assay,Bono et al. (2013),pubmed:23597562|imex:IM-20536,303
P00533,,P01133,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,304
P00533,,P01133,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,305
P00533,,P01133,,MI:0107,surface plasmon resonance,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,306
P00533,,P01133,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,307
P00533,,P01133,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,308
P00533,,P01133,,MI:0054,fluorescence-activated cell sorting,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,309
P10620,,P01133,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,310
P10620,,P01133,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,311
P12034,,P01133,,MI:0813,proximity ligation assay,Chen et al. (2014),pubmed:25241761|imex:IM-18707,312
P26447,,P01133,,MI:0047,far western blotting,Klingelhöfer et al. (2009),pubmed:19740107|imex:IM-13825|mint:MINT-7256480|mint:fj-09-0551,313
Q01279,,P01133,,MI:0107,surface plasmon resonance,Lahti et al. (2011),mint:MINT-8145580|pubmed:21439278|imex:IM-15852|doi:10.1016/j.febslet.2011.03.044|mint:d-10-02080,314
Q9UBN7,,P01133,,MI:0663,confocal microscopy,Deribe et al. (2009),pubmed:20029029|imex:IM-17166,315
P07355,,P01241,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,316
P14923,,P01241,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,317
Q09472,,P01588,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,318
Q13043,,P01591,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,319
Q13043,,P01833,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,320
Q13043,,P01876,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,321
Q13043,,P01876,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,322
Q09472,,P02299,,MI:0415,enzymatic study,Brackertz et al. (2006),pubmed:16415179|imex:IM-19875,323
Q9UH99,,P02545,,MI:0096,pull down,Haque et al. (2010),pubmed:19933576,324
Q9UH99,,P02545,,MI:0096,pull down,Taranum et al. (2012),pubmed:22555292|imex:IM-24042,325
Q9UH99,,P02545,,MI:0096,pull down,Taranum et al. (2012),pubmed:22555292|imex:IM-24042,326
P20700,,P02545,1,MI:0006,anti bait coimmunoprecipitation,Dou et al. (2015),pubmed:26524528|doi:10.1038/nature15548|imex:IM-24931,327
P49768,,P02649,,MI:0397,two hybrid array,- (2011),doi:10.1101/gr.114280.110|imex:IM-15153|pubmed:21163940,328
P60953,,P02749,,MI:0018,two hybrid,Wang et al. (2008),pubmed:18624398|imex:IM-19021,329
P29279,,P02751,,MI:0428,imaging technique,Hoshijima et al. (2006),pubmed:16457822|imex:IM-10994|mint:MINT-5218313,330
P29279,,P02751,,MI:0018,two hybrid,Hoshijima et al. (2006),pubmed:16457822|imex:IM-10994|mint:MINT-5218313,331
P29279,,P02751,,MI:0411,enzyme linked immunosorbent assay,Hoshijima et al. (2006),pubmed:16457822|imex:IM-10994|mint:MINT-5218313,332
P60953,,P02765,,MI:0018,two hybrid,Wang et al. (2008),pubmed:18624398|imex:IM-19021,333
Q13043,,P02768,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,334
Q13043,,P02768,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,335
P48061,,P02775,,MI:0049,filter binding,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,336
P48061,,P02776,,MI:0107,surface plasmon resonance,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,337
P48061,,P02776,,MI:0049,filter binding,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,338
P48061,,P02776,PRO_0000351217,MI:0107,surface plasmon resonance,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,339
Q13043,,P02788,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,340
Q13043,,P02788,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,341
Q13043,,P02814,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,342
Q09472,,P03070,,MI:0019,coimmunoprecipitation,Borger et al. (2006),pubmed:16611888|mint:MINT-6599495|doi:10.1128/JVI.80.9.4292-4303.2006,343
Q09472,,P03126,,MI:0007,anti tag coimmunoprecipitation,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,344
Q09472,,P03126,,MI:0096,pull down,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,345
Q09472,,P03126,,MI:0096,pull down,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,346
Q09472,,P03126,,MI:0096,pull down,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,347
Q09472,,P03126,,MI:0096,pull down,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,348
Q09472,,P03126,,MI:0096,pull down,Patel et al. (1999),pubmed:10487758|imex:IM-14033|mint:MINT-5211799,349
Q09472,,P03129,,MI:0096,pull down,Bernat et al. (2003),pubmed:12970734|mint:MINT-5216671,350
Q09472,,P03129,,MI:0096,pull down,Bernat et al. (2003),pubmed:12970734|mint:MINT-5216671,351
Q09472,,P03129,,MI:0006,anti bait coimmunoprecipitation,Bernat et al. (2003),pubmed:12970734|mint:MINT-5216671,352
Q09472,,P03129,,MI:0006,anti bait coimmunoprecipitation,Bernat et al. (2003),pubmed:12970734|mint:MINT-5216671,353
Q09472,,P03129,,MI:0006,anti bait coimmunoprecipitation,Bernat et al. (2003),pubmed:12970734|mint:MINT-5216671,354
P20700,,P03208,,MI:0018,two hybrid,Calderwood et al. (2007),pubmed:17446270|imex:IM-20435|mint:MINT-6769080,355
Q8N2S1,,P03225,,MI:0018,two hybrid,Calderwood et al. (2007),pubmed:17446270|imex:IM-20435|mint:MINT-6769080,356
Q09472,,P03255,,MI:0400,affinity technology,Dyson et al. (1992),pubmed:1331501|mint:MINT-6546707,357
Q09472,,P03255,1,MI:0006,anti bait coimmunoprecipitation,Look et al. (1998),mint:MINT-6548467|pubmed:9881977,358
Q09472,,P03255,2,MI:0096,pull down,Felzien et al. (1999),pubmed:10330164|mint:MINT-5211462,359
Q09472,,P03255,2,MI:0006,anti bait coimmunoprecipitation,Look et al. (1998),mint:MINT-6548467|pubmed:9881977,360
Q03135,,P03372,,MI:0006,anti bait coimmunoprecipitation,Perez et al. (2013),imex:IM-21844|pubmed:23634843,361
Q9UBK2,,P03372,,MI:0018,two hybrid,Schreiber et al. (2003),pubmed:12522104|imex:IM-26389,362
O00400,,P03928,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,363
P07355,,P03950,,MI:0006,anti bait coimmunoprecipitation,Dutta et al. (2014),imex:IM-25501|pubmed:24457100,364
P07355,,P03950,,MI:0813,proximity ligation assay,Dutta et al. (2014),imex:IM-25501|pubmed:24457100,365
P07355,,P03950,,MI:0416,fluorescence microscopy,Dutta et al. (2014),imex:IM-25501|pubmed:24457100,366
Q09472,,P04019,,MI:0096,pull down,Bernat et al. (2002),pubmed:11907332|mint:MINT-5215193,367
Q09472,,P04019,,MI:0096,pull down,Bernat et al. (2002),pubmed:11907332|mint:MINT-5215193,368
P04406,,P04083,,MI:0018,two hybrid,Vinayagam et al. (2011),pubmed:21900206|imex:IM-16799|mint:MINT-8089645|doi:10.1126/scisignal.2001699,369
Q13043,,P04083,,MI:0007,anti tag coimmunoprecipitation,Hauri et al. (2013),imex:IM-20985|pubmed:24366813,370
Q13043,,P04083,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,371
P04406,,P04183,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,372
P04406,,P04183,,MI:0018,two hybrid,Vinayagam et al. (2011),pubmed:21900206|imex:IM-16799|mint:MINT-8089645|doi:10.1126/scisignal.2001699,373
Q9UBY5,,P04233,2,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,374
Q9UBY5,,P04233,2,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,375
P49768,,P04370,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,376
P49768,,P04370,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,377
P49768,,P04370,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,378
P49768,,P04370,4,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,379
O15264,,P04406,,MI:0007,anti tag coimmunoprecipitation,Sumara et al. (2009),imex:IM-12163|pubmed:19135240,380
O35071,,P04406,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,381
O60861,,P04406,,MI:0096,pull down,Ingham et al. (2005),pubmed:16055720|mint:MINT-5217863|doi:10.1128/MCB.25.16.7092-7106.2005,382
O95166,,P04406,,MI:0007,anti tag coimmunoprecipitation,Behrends et al. (2010),pubmed:20562859|imex:IM-15184,383
P00441,,P04406,,MI:0006,anti bait coimmunoprecipitation,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,384
P00441,,P04406,,MI:0006,anti bait coimmunoprecipitation,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,385
P00505,,P04406,,MI:0018,two hybrid,Vinayagam et al. (2011),pubmed:21900206|imex:IM-16799|mint:MINT-8089645|doi:10.1126/scisignal.2001699,386
P00533,,P04406,,MI:0006,anti bait coimmunoprecipitation,Wu et al. (2006),pubmed:16799092,387
P00533,,P04406,,MI:0006,anti bait coimmunoprecipitation,Wu et al. (2006),pubmed:16799092,388
P00533,,P04406,,MI:0112,ubiquitin reconstruction,Petschnigg et al. (2014),pubmed:24658140|imex:IM-23090,389
P00533,,P04406,,MI:0007,anti tag coimmunoprecipitation,Deribe et al. (2009),pubmed:20029029|imex:IM-17166,390
P00558,,P04406,,MI:0007,anti tag coimmunoprecipitation,Tomokuni et al. (2010),pubmed:20392205|imex:IM-15702|mint:MINT-7386550|doi:10.1111/j.1742-4658.2010.07561|mint:fj-09-0961,391
P01023,,P04406,,MI:0029,cosedimentation through density gradient,Schröder et al. (2007),pubmed:17174955|imex:IM-11305|mint:MINT-5219479,392
P03372,,P04406,,MI:0029,cosedimentation through density gradient,Tarallo et al. (2011),pubmed:21182205|imex:IM-13780,393
P03496,,P04406,,MI:0676,tandem affinity purification,Pichlmair et al. (2012),pubmed:22810585|imex:IM-17331,394
P04075,,P04406,,MI:0030,cross-linking study,Rungaldier et al. (2013),imex:IM-26158|pubmed:23219802,395
P04406,,P04406,,MI:0055,fluorescent resonance energy transfer,Tomokuni et al. (2010),pubmed:20392205|imex:IM-15702|mint:MINT-7386550|doi:10.1111/j.1742-4658.2010.07561|mint:fj-09-0961,396
P04406,,P04406,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,397
P04487,,P04406,,MI:0676,tandem affinity purification,Pichlmair et al. (2012),pubmed:22810585|imex:IM-17331,398
